,year,month,day,births,day_of_year,day_of_week,dt,t,s,spec_01_01,spec_02_14,spec_02_29,spec_04_01,spec_07_04,spec_10_31,spec_12_25,spec_12_26,spec_12_27,spec_12_28,spec_12_29,spec_12_30,spec_12_31,weekend
3467,1978,6,30,10098,182,5,1978-06-30,3468.0,180.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3468,1978,7,1,8218,183,6,1978-07-01,3469.0,181.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3469,1978,7,2,7991,184,7,1978-07-02,3470.0,182.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3470,1978,7,3,9294,185,1,1978-07-03,3471.0,183.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3471,1978,7,4,8448,186,2,1978-07-04,3472.0,184.75,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3472,1978,7,5,9689,187,3,1978-07-05,3473.0,185.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3473,1978,7,6,10204,188,4,1978-07-06,3474.0,186.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3474,1978,7,7,10255,189,5,1978-07-07,3475.0,187.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3475,1978,7,8,8791,190,6,1978-07-08,3476.0,188.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3476,1978,7,9,8112,191,7,1978-07-09,3477.0,189.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3477,1978,7,10,9887,192,1,1978-07-10,3478.0,190.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3478,1978,7,11,9868,193,2,1978-07-11,3479.0,191.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3479,1978,7,12,9716,194,3,1978-07-12,3480.0,192.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3480,1978,7,13,9995,195,4,1978-07-13,3481.0,193.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3481,1978,7,14,10449,196,5,1978-07-14,3482.0,194.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3482,1978,7,15,8870,197,6,1978-07-15,3483.0,195.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3483,1978,7,16,8426,198,7,1978-07-16,3484.0,196.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3484,1978,7,17,10037,199,1,1978-07-17,3485.0,197.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3485,1978,7,18,10376,200,2,1978-07-18,3486.0,198.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3486,1978,7,19,10025,201,3,1978-07-19,3487.0,199.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3487,1978,7,20,10401,202,4,1978-07-20,3488.0,200.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3488,1978,7,21,10342,203,5,1978-07-21,3489.0,201.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3489,1978,7,22,9082,204,6,1978-07-22,3490.0,202.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3490,1978,7,23,8577,205,7,1978-07-23,3491.0,203.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3491,1978,7,24,9977,206,1,1978-07-24,3492.0,204.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3492,1978,7,25,10361,207,2,1978-07-25,3493.0,205.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3493,1978,7,26,10111,208,3,1978-07-26,3494.0,206.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3494,1978,7,27,10206,209,4,1978-07-27,3495.0,207.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3495,1978,7,28,10324,210,5,1978-07-28,3496.0,208.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3496,1978,7,29,8695,211,6,1978-07-29,3497.0,209.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3497,1978,7,30,8494,212,7,1978-07-30,3498.0,210.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3498,1978,7,31,9902,213,1,1978-07-31,3499.0,211.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3499,1978,8,1,10164,214,2,1978-08-01,3500.0,212.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3500,1978,8,2,9838,215,3,1978-08-02,3501.0,213.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3501,1978,8,3,10144,216,4,1978-08-03,3502.0,214.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3502,1978,8,4,10063,217,5,1978-08-04,3503.0,215.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3503,1978,8,5,8757,218,6,1978-08-05,3504.0,216.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3504,1978,8,6,8456,219,7,1978-08-06,3505.0,217.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3505,1978,8,7,10219,220,1,1978-08-07,3506.0,218.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3506,1978,8,8,10460,221,2,1978-08-08,3507.0,219.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3507,1978,8,9,10163,222,3,1978-08-09,3508.0,220.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3508,1978,8,10,10307,223,4,1978-08-10,3509.0,221.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3509,1978,8,11,10184,224,5,1978-08-11,3510.0,222.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3510,1978,8,12,8966,225,6,1978-08-12,3511.0,223.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3511,1978,8,13,8547,226,7,1978-08-13,3512.0,224.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3512,1978,8,14,10145,227,1,1978-08-14,3513.0,225.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3513,1978,8,15,10520,228,2,1978-08-15,3514.0,226.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3514,1978,8,16,10072,229,3,1978-08-16,3515.0,227.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3515,1978,8,17,10400,230,4,1978-08-17,3516.0,228.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3516,1978,8,18,10377,231,5,1978-08-18,3517.0,229.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3517,1978,8,19,8927,232,6,1978-08-19,3518.0,230.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3518,1978,8,20,8493,233,7,1978-08-20,3519.0,231.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3519,1978,8,21,9987,234,1,1978-08-21,3520.0,232.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3520,1978,8,22,10241,235,2,1978-08-22,3521.0,233.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3521,1978,8,23,9914,236,3,1978-08-23,3522.0,234.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3522,1978,8,24,10168,237,4,1978-08-24,3523.0,235.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3523,1978,8,25,10186,238,5,1978-08-25,3524.0,236.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3524,1978,8,26,8802,239,6,1978-08-26,3525.0,237.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3525,1978,8,27,8471,240,7,1978-08-27,3526.0,238.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3526,1978,8,28,10016,241,1,1978-08-28,3527.0,239.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3527,1978,8,29,10400,242,2,1978-08-29,3528.0,240.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3528,1978,8,30,10081,243,3,1978-08-30,3529.0,241.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3529,1978,8,31,9866,244,4,1978-08-31,3530.0,242.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3530,1978,9,1,10133,245,5,1978-09-01,3531.0,243.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3531,1978,9,2,8591,246,6,1978-09-02,3532.0,244.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3532,1978,9,3,8366,247,7,1978-09-03,3533.0,245.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3533,1978,9,4,8492,248,1,1978-09-04,3534.0,246.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3534,1978,9,5,10044,249,2,1978-09-05,3535.0,247.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3535,1978,9,6,10720,250,3,1978-09-06,3536.0,248.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3536,1978,9,7,10309,251,4,1978-09-07,3537.0,249.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3537,1978,9,8,10384,252,5,1978-09-08,3538.0,250.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3538,1978,9,9,9035,253,6,1978-09-09,3539.0,251.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3539,1978,9,10,8650,254,7,1978-09-10,3540.0,252.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3540,1978,9,11,10165,255,1,1978-09-11,3541.0,253.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3541,1978,9,12,10439,256,2,1978-09-12,3542.0,254.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3542,1978,9,13,10170,257,3,1978-09-13,3543.0,255.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3543,1978,9,14,10279,258,4,1978-09-14,3544.0,256.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3544,1978,9,15,10283,259,5,1978-09-15,3545.0,257.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3545,1978,9,16,9187,260,6,1978-09-16,3546.0,258.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3546,1978,9,17,8725,261,7,1978-09-17,3547.0,259.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3547,1978,9,18,10324,262,1,1978-09-18,3548.0,260.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3548,1978,9,19,10728,263,2,1978-09-19,3549.0,261.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3549,1978,9,20,10504,264,3,1978-09-20,3550.0,262.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3550,1978,9,21,10518,265,4,1978-09-21,3551.0,263.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3551,1978,9,22,10370,266,5,1978-09-22,3552.0,264.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3552,1978,9,23,8751,267,6,1978-09-23,3553.0,265.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3553,1978,9,24,8661,268,7,1978-09-24,3554.0,266.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3554,1978,9,25,10434,269,1,1978-09-25,3555.0,267.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3555,1978,9,26,10518,270,2,1978-09-26,3556.0,268.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3556,1978,9,27,10359,271,3,1978-09-27,3557.0,269.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3557,1978,9,28,10198,272,4,1978-09-28,3558.0,270.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3558,1978,9,29,10386,273,5,1978-09-29,3559.0,271.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3559,1978,9,30,8663,274,6,1978-09-30,3560.0,272.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3560,1978,10,1,8701,275,7,1978-10-01,3561.0,273.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3561,1978,10,2,9949,276,1,1978-10-02,3562.0,274.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3562,1978,10,3,10388,277,2,1978-10-03,3563.0,275.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3563,1978,10,4,9945,278,3,1978-10-04,3564.0,276.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3564,1978,10,5,9964,279,4,1978-10-05,3565.0,277.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3565,1978,10,6,10066,280,5,1978-10-06,3566.0,278.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3566,1978,10,7,8623,281,6,1978-10-07,3567.0,279.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3567,1978,10,8,8391,282,7,1978-10-08,3568.0,280.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3568,1978,10,9,9784,283,1,1978-10-09,3569.0,281.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3569,1978,10,10,10361,284,2,1978-10-10,3570.0,282.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3570,1978,10,11,9893,285,3,1978-10-11,3571.0,283.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3571,1978,10,12,9834,286,4,1978-10-12,3572.0,284.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3572,1978,10,13,9777,287,5,1978-10-13,3573.0,285.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3573,1978,10,14,8566,288,6,1978-10-14,3574.0,286.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3574,1978,10,15,7890,289,7,1978-10-15,3575.0,287.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3575,1978,10,16,9547,290,1,1978-10-16,3576.0,288.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
